"","Species","Site","Nstar","Nstar_prime","LNstar","LNstar_prime","DeltaN","DeltaLN"
"92",8,8,0.274209169698224,0.313064462715869,-1.29386407077113,-1.1613461584781,0.0388552930176445,0.132517912293022
"93",9,8,0.0746456432349568,0.0754312555662128,-2.59500311925928,-2.5845335598062,0.000785612331255958,0.0104695594530817
"94",10,8,0.00140613627579588,0.00192114325881956,-6.5669095658269,-6.254834822849,0.000515006983023679,0.312074742977899
"95",11,8,0.0034754079502711,0.00570755413429046,-5.66204341109426,-5.16596469484131,0.00223214618401936,0.496078716252941
"96",12,8,0.00537849224612421,0.00612771951177618,-5.22534719573605,-5.09493261916839,0.000749227265651967,0.130414576567659
"97",1,9,6.10218821299779,7.061359727401,1.80864743029566,1.95463762891008,0.959171514403212,0.145990198614427
"98",2,9,4.244688837708,5.97770124510154,1.44566851618338,1.78803608688551,1.73301240739354,0.342367570702125
"99",3,9,0.140438879792863,0.130883967584466,-1.96298290412455,-2.0334440919137,-0.00955491220839763,-0.0704611877891506
"100",4,9,2.48409430941935,3.35507281316879,0.909908130105483,1.21047347307005,0.870978503749446,0.300565342964563
"101",5,9,0.207477910358122,0.240396365338539,-1.57273040108367,-1.42546619565943,0.0329184549804168,0.147264205424244
"102",6,9,0.135328338775007,0.168619607816645,-2.00005131433294,-1.78010994233158,0.0332912690416378,0.219941372001355
"103",7,9,0.237163163399449,0.279396349488557,-1.43900692155994,-1.27512389778308,0.0422331860891072,0.163883023776856
"104",8,9,0.496254780580236,0.610568165362915,-0.700665813616084,-0.49336533668822,0.11431338478268,0.207300476927864
"105",9,9,0.0821212298913184,0.0834582317950546,-2.49955871018615,-2.4834089902994,0.0013370019037362,0.016149719886748
"106",10,9,0.000266726340947223,0.000452694133053584,-8.22928736544706,-7.70029386350565,0.000185967792106361,0.528993501941407
"107",11,9,0.0041789985900659,0.00606955685205491,-5.47768363290194,-5.10446968282707,0.00189055826198901,0.37321395007487
"108",12,9,0.00596515771698502,0.00734969604943651,-5.12181978338196,-4.91309632043065,0.00138453833245149,0.208723462951317
"109",1,10,6.28338292143142,6.50030122905251,1.83790851719977,1.87184851875895,0.216918307621087,0.0339400015591769
"110",2,10,2.68927473831631,3.50717241799157,0.989271543252549,1.25481013390493,0.817897679675262,0.265538590652379
"111",3,10,0.112625906758259,0.110350058264024,-2.18368351195833,-2.20409761828656,-0.0022758484942349,-0.020414106328233
"112",4,10,2.34344020732611,2.81427914344496,0.851620023792747,1.03470615186939,0.470838936118855,0.183086128076646
"113",5,10,0.145962010653468,0.150153631810871,-1.9244088921356,-1.89609629696073,0.00419162115740329,0.0283125951748697
"114",6,10,0.201689842490104,0.217886323423516,-1.60102419478384,-1.52378180438223,0.0161964809334121,0.0772423904016093
"115",7,10,0.219196524181901,0.241760985000215,-1.51778658086839,-1.41980570617657,0.0225644608183135,0.0979808746918209
"116",8,10,0.365446105258889,0.429820254230237,-1.00663646549688,-0.844388171104547,0.0643741489713477,0.16224829439233
"117",9,10,0.054456074406498,0.0547262458181454,-2.91036087647746,-2.905411870768,0.000270171411647438,0.004949005709459
"118",10,10,0.000957541895676492,0.00100387199546696,-6.951141082591,-6.90389076039554,4.63300997904722e-05,0.0472503221954597
"119",11,10,0.00246789135666801,0.0036565025399169,-6.00439119470696,-5.61124817862288,0.0011886111832489,0.393143016084086
"120",12,10,0.00727128960910251,0.00833241770508154,-4.92382161539605,-4.787601624209,0.00106112809597903,0.136219991187046
"121",1,11,9.2624253831095,9.53047352677804,2.22596593478512,2.25449440444619,0.268048143668539,0.0285284696610724
"122",2,11,4.64579521439459,5.69753947143121,1.5359625555452,1.74003440996473,1.05174425703663,0.204071854419525
"123",3,11,0.160965526821811,0.162059304990211,-1.82656505604363,-1.81979293055427,0.00109377816840001,0.00677212548936401
"124",4,11,4.40413855007502,5.48473482096845,1.48254467841894,1.70196874633577,1.08059627089343,0.219424067916828
"125",5,11,0.156328676392374,0.184952647596709,-1.85579458818257,-1.6876554456036,0.0286239712043349,0.168139142578975
"126",6,11,0.118344989612031,0.118220543464744,-2.13415127926236,-2.13520338653385,-0.000124446147287224,-0.0010521072714873
"127",7,11,0.369992081921487,0.439733634481416,-0.994273673785052,-0.821586111562575,0.0697415525599292,0.172687562222477
"128",8,11,0.24579642464717,0.282958656954982,-1.40325162773643,-1.26245448050916,0.0371622323078124,0.140797147227266
"129",9,11,0.0439399915460281,0.0451524797642987,-3.12493040442378,-3.09771007783003,0.00121248821827061,0.027220326593747
"130",10,11,0.00181715041457789,0.00233867622042108,-6.3104857111683,-6.05817022745997,0.00052152580584319,0.252315483708334
"131",11,11,0.00306692504926801,0.0047466667833029,-5.78707983194843,-5.35031263709418,0.00167974173403489,0.436767194854254
"132",12,11,0.00938947182524496,0.0110551014900385,-4.66816623598669,-4.50486328425006,0.0016656296647935,0.16330295173663
"133",1,12,5.25560633928513,5.5639680588076,1.65929538098107,1.71631153335593,0.308361719522472,0.0570161523748591
"134",2,12,3.53929058114821,3.71299878783837,1.26392630625717,1.31183984873068,0.173708206690162,0.0479135424735073
"135",3,12,0.0734646586643384,0.0767250872363124,-2.61095082290012,-2.56752654147715,0.00326042857197406,0.0434242814229742
"136",4,12,4.7195376041538,5.50519971425474,1.55171082957691,1.70569304821863,0.785662110100939,0.153982218641723
"137",5,12,0.253345222502752,0.282172113508418,-1.37300220453918,-1.26523806263046,0.0288268910056665,0.107764141908713
"138",6,12,0.186252296113756,0.192320881214593,-1.68065309367091,-1.64859004562316,0.00606858510083708,0.0320630480477528
"139",7,12,0.243154006510254,0.270426796216593,-1.41406026474289,-1.30775384128911,0.0272727897063386,0.106306423453779
"140",8,12,0.247305557894555,0.25154335241315,-1.39713063040664,-1.38013992889708,0.00423779451859471,0.0169907015095649
"141",9,12,0.163123931199987,0.163247606461747,-1.81324505295738,-1.81248717272943,0.000123675261759965,0.000757880227949759
"142",10,12,0.00212128205590769,0.0022365370508855,-6.15573462972911,-6.10282656876962,0.00011525499497781,0.0529080609594876
"143",11,12,0.00128066221126616,0.00242268160425728,-6.66037798227962,-6.02288025137146,0.00114201939299112,0.63749773090816
"144",12,12,0.00419819361702246,0.00437061059479852,-5.47310093739368,-5.43285255542497,0.000172416977776065,0.0402483819687163
"145",1,13,4.90587148714272,5.62269236451163,1.59043275045503,1.7268106176074,0.716820877368913,0.136377867152374
"146",2,13,3.01684075751709,3.76904471199936,1.10421017705276,1.32682157730812,0.752203954482272,0.222611400255362
"147",3,13,0.320467459222192,0.353631798193792,-1.13797453906408,-1.0394990252432,0.0331643389715999,0.0984755138208766
"148",4,13,2.88959271519305,3.81860470514372,1.06111556319397,1.33988509546106,0.929011989950672,0.278769532267091
"149",5,13,0.118129805047251,0.127820432547546,-2.13597121634686,-2.05712887072922,0.00969062750029596,0.0788423456176428
"150",6,13,0.24256359969907,0.268083728958792,-1.41649133619024,-1.31645592577668,0.0255201292597222,0.100035410413555
"151",7,13,0.210478287860289,0.262891611985642,-1.55837277673639,-1.33601345347747,0.0524133241253525,0.222359323258922
"152",8,13,0.202065433076701,0.235959417332917,-1.59916370791139,-1.44409544919716,0.0338939842562157,0.155068258714226
"153",9,13,0.0886638952708396,0.0887148402763242,-2.42290251570095,-2.42232809502163,5.09450054846233e-05,0.000574420679325449
"154",10,13,0.000976223329125844,0.00106744115507409,-6.93181917690101,-6.84249093843326,9.12178259482457e-05,0.0893282384677576
"155",11,13,0.00184038349607977,0.00310600664219244,-6.29778130729556,-5.77441741575425,0.00126562314611267,0.523363891541318
"156",12,13,0.0077356843950143,0.0090614225112109,-4.86191131858499,-4.70372916118461,0.0013257381161966,0.158182157400375
"157",1,14,9.33644551627208,11.0475498444734,2.23392561409762,2.40220866984543,1.71110432820135,0.168283055747815
"158",2,14,4.33122502207307,5.96818829801344,1.46585041702991,1.78644341367944,1.63696327594037,0.320592996649528
"159",3,14,0.310081738411016,0.342769382641411,-1.17091934396478,-1.07069741176252,0.0326876442303956,0.100221932202259
"160",4,14,3.92725679893978,4.22714750491887,1.36794116661795,1.44152741686387,0.299890705979089,0.0735862502459244
"161",5,14,0.12395387269165,0.124612494564769,-2.08784577700637,-2.08254640025037,0.000658621873119283,0.00529937675599212
"162",6,14,0.305060076840299,0.323218362543155,-1.18724654852453,-1.12942713914973,0.0181582857028568,0.0578194093747986
"163",7,14,0.14580733634642,0.152427764325025,-1.9254691427968,-1.88106447171206,0.00662042797860476,0.0444046710847361
"164",8,14,0.0857121792487459,0.0984269295418535,-2.45676034855458,-2.31844083816006,0.0127147502931076,0.138319510394527
"165",9,14,0.031202969036904,0.0312111787284593,-3.46724202725503,-3.46697895575933,8.20969155538795e-06,0.000263071495699929
"166",10,14,0.0016521995522998,0.00166712863091056,-6.40564781680806,-6.39665251507669,1.4929078610761e-05,0.00899530173137819
"167",11,14,0.00038781587757118,0.00147776402813152,-7.85497987331417,-6.51722512540584,0.00108994815056034,1.33775474790833
"168",12,14,0.00556329470946336,0.00601160222631013,-5.19156477257759,-5.1140639725687,0.000448307516846768,0.0775008000088926
"169",1,15,9.38629982476769,9.558587267991,2.23925116068983,2.25743994082871,0.172287443223311,0.0181887801388854
"170",2,15,3.60371412276355,4.31440847644284,1.28196501439225,1.46196022972531,0.71069435367929,0.179995215333066
"171",3,15,0.0926425215770578,0.0814512056802277,-2.37900704643184,-2.5077511413398,-0.0111913158968302,-0.128744094907966
"172",4,15,2.43763125286406,2.78145882885479,0.891026769768995,1.02297554864577,0.343827575990733,0.131948778876777
"173",5,15,0.165366383737531,0.178874777862127,-1.7995917592647,-1.72106928296722,0.013508394124596,0.0785224762974788
"174",6,15,0.208924595789849,0.22038144436473,-1.56578187781065,-1.51239539597026,0.0114568485748814,0.0533864818403911
"175",7,15,0.144865811766328,0.159679476997823,-1.93194740113621,-1.83458674173858,0.0148136652314953,0.0973606593976293
"176",8,15,0.333349558906628,0.356428014927926,-1.0985636131329,-1.03162298117751,0.0230784560212977,0.0669406319553916
"177",9,15,0.152403018083751,0.153210676983705,-1.88122683222653,-1.87594133099897,0.000807658899954378,0.005285501227557
"178",10,15,0.00179893940474785,0.00188440412614401,-6.32055800732263,-6.27414362150801,8.54647213961589e-05,0.046414385814618
"179",11,15,0.00333275517656097,0.00469872253685024,-5.70395593673159,-5.36046460788078,0.00136596736028927,0.343491328850804
"180",12,15,0.0118830421139533,0.0127995234540014,-4.43264292762993,-4.35834733890576,0.000916481340048125,0.074295588724163
"181",1,16,5.17820249386683,5.25022980910912,1.64445798714385,1.65827184880916,0.0720273152422939,0.0138138616653063
"182",2,16,2.56266886371274,2.7635897088178,0.941049240327588,1.01653045379354,0.20092084510506,0.075481213465952
"183",3,16,0.119007330433243,0.0879812344096249,-2.12857018748847,-2.43063173258912,-0.0310260960236182,-0.302061545100651
"184",4,16,3.03904552458426,3.88289620767336,1.11154349394232,1.3565813204601,0.843850683089102,0.245037826517787
"185",5,16,0.307533740926406,0.356892520987034,-1.17917047116515,-1.03032060419163,0.0493587800606289,0.148849866973524
"186",6,16,0.392521734670077,0.448037202994574,-0.935163368337201,-0.802879007616379,0.0555154683244971,0.132284360720822
"187",7,16,0.168730241167638,0.194200121141512,-1.77945404546195,-1.63886609932741,0.0254698799738735,0.140587946134537
"188",8,16,0.116360766042982,0.119891456664231,-2.1510598619892,-2.12116847333029,0.00353069062124903,0.0298913886589109
"189",9,16,0.0966955880347263,0.0980259056120536,-2.33618750285097,-2.32252349226388,0.00133031757732732,0.0136640105870929
"190",10,16,0.00215006561931715,0.00249650970260345,-6.14225691669568,-5.99286164154871,0.0003464440832863,0.149395275146976
"191",11,16,0.00399631056009494,0.00586255904989416,-5.52238370347422,-5.13916907278385,0.00186624848979922,0.383214630690369
"192",12,16,0.00769355766084627,0.00882401022253903,-4.8673719677466,-4.73027883853897,0.00113045256169276,0.137093129207628
"193",1,17,8.64272236447509,10.3746723095545,2.15671762166693,2.33936748099671,1.73194994507946,0.182649859329783
"194",2,17,3.26973329234063,3.92346901873581,1.18470841960746,1.36697621622079,0.653735726395178,0.182267796613329
"195",3,17,0.246504057838075,0.331547070106111,-1.40037682381714,-1.10398548816571,0.085043012268036,0.296391335651432
"196",4,17,3.64217761932056,4.04928685803119,1.2925817498363,1.39854078117702,0.407109238710624,0.105959031340719
"197",5,17,0.120877337142627,0.131304888162606,-2.11297899019289,-2.03023326940517,0.0104275510199785,0.0827457207877278
"198",6,17,0.452221539444242,0.488877641324685,-0.793583087711313,-0.71564304305798,0.0366561018804435,0.0779400446533334
"199",7,17,0.233921316200901,0.242664512799261,-1.45277047572272,-1.41607539532017,0.00874319659836045,0.0366950804025448
"200",8,17,0.0544177737059744,0.0558900333622453,-2.91106445594613,-2.88436920877379,0.00147225965627092,0.0266952471723383
"201",9,17,0.126182417662538,0.126332059258227,-2.07002665979715,-2.0688414476459,0.000149641595689337,0.00118521215124989
"202",10,17,0.000597945972544084,0.000708577642071582,-7.42201015501142,-7.25225091828643,0.000110631669527497,0.169759236724991
"203",11,17,0.000949694037284143,0.00211329256168243,-6.95937069126078,-6.15950809196651,0.00116359852439829,0.799862599294269
"204",12,17,0.00362860223659034,0.00381080384625212,-5.61890776365009,-5.56991512882909,0.000182201609661783,0.0489926348209968
"205",1,18,6.52104477809395,7.18452692211426,1.87503460514013,1.97192967492964,0.66348214402031,0.0968950697895083
"206",2,18,4.38950090503434,5.29236688862647,1.47921553156575,1.66626557276614,0.902865983592131,0.187050041200385
"207",3,18,0.131474310644507,0.143612524482332,-2.02894380276438,-1.94063640832773,0.0121382138378247,0.0883073944366517
"208",4,18,2.39631836261046,2.75071015473153,0.873933543968358,1.01185911642496,0.354391792121068,0.1379255724566
"209",5,18,0.0733018529225915,0.0812388200295624,-2.6131693917925,-2.51036206687614,0.00793696710697091,0.102807324916359
"210",6,18,0.174906244817174,0.183488377045578,-1.74350519252253,-1.69560395384467,0.00858213222840368,0.047901238677855
"211",7,18,0.225101902954861,0.242958264680936,-1.49120207728528,-1.41486560067657,0.0178563617260756,0.076336476608708
"212",8,18,0.194475247329199,0.215142572862552,-1.63745038711122,-1.53645434103448,0.020667325533353,0.100996046076737
"213",9,18,0.129040428677865,0.129470564512711,-2.04762952311657,-2.04430172473949,0.000430135834846745,0.00332779837708408
"214",10,18,0.000752336787464975,0.000805475880091351,-7.19232647860034,-7.12407729981625,5.31390926263755e-05,0.0682491787840975
"215",11,18,0.000714402958140835,0.00198686942712982,-7.24406338767591,-6.22119503114501,0.00127246646898898,1.0228683565309
"216",12,18,0.00541594936534742,0.00583397769829303,-5.21840709250238,-5.1440562302568,0.000418028332945611,0.0743508622455851
"217",1,19,7.75686821452055,9.37438388011448,2.04857867213154,2.2379808502424,1.61751566559393,0.189402178110865
"218",2,19,4.60859229646668,6.19754175009897,1.52792245169308,1.82415272150782,1.58894945363229,0.296230269814737
"219",3,19,0.258158122203969,0.295158352409356,-1.35418300503321,-1.22024327883304,0.0370002302053875,0.13393972620017
"220",4,19,2.99239323003366,4.28480324416877,1.09607347862673,1.45507463364867,1.29241001413511,0.359001155021938
"221",5,19,0.264791670698217,0.362091153015904,-1.32881191048116,-1.01585929494231,0.0972994823176879,0.312952615538851
"222",6,19,0.334271356288404,0.406332573835099,-1.09580217188214,-0.900583307321421,0.0720612175466958,0.195218864560721
"223",7,19,0.115421715883794,0.144115211312242,-2.15916276337598,-1.93714222074114,0.0286934954284472,0.222020542634839
"224",8,19,0.371739224871901,0.465282761625037,-0.989562678939143,-0.765109968690084,0.0935435367531365,0.224452710249059
"225",9,19,0.0567267434232519,0.0581747989842838,-2.86950951413447,-2.8443030251623,0.00144805556103193,0.025206488972167
"226",10,19,0.000511223609794985,0.000944337956926108,-7.57870347092248,-6.96502645066902,0.000433114347131122,0.613677020253466
"227",11,19,0.00617679410222862,0.00977098711074337,-5.08695589579647,-4.62833778315463,0.00359419300851475,0.458618112641842
"228",12,19,0.0123096234050293,0.0155968434935957,-4.39737393185899,-4.1606867253543,0.00328722008856637,0.236687206504693
"229",1,20,6.32340030985017,7.40431223725954,1.84425708718637,2.00206256525096,1.08091192740937,0.157805478064584
"230",2,20,3.30971558833513,3.42484407497218,1.19686226072293,1.2310559451223,0.115128486637053,0.0341936843993738
"231",3,20,0.240650692850452,0.284255660497156,-1.42440880415779,-1.25788123275151,0.0436049676467039,0.166527571406279
"232",4,20,3.22226243307556,3.69470845622882,1.17008373180274,1.30690164904874,0.472446023153258,0.136817917246004
"233",5,20,0.17673961970198,0.198627791545343,-1.73307770463172,-1.61632259987364,0.0218881718433629,0.116755104758077
"234",6,20,0.404321294259999,0.438152791590301,-0.905545434269026,-0.825187590188692,0.0338314973303026,0.0803578440803342
"235",7,20,0.256832781872516,0.271918659292121,-1.35933006004676,-1.30225230412967,0.0150858774196052,0.0570777559170947
